rank,Gene ID,Gene Symbol,Specie,Score,--->,Publication ID (ordered by date)
1,2177,FANCD2,Homo sapiens,1000,--->,29059323,29051491,29030393,29021208,28825622,28687786,28684355,28666371,28636932,28628639,28575658,28386063,28314268,28196964,28157704,27986371,27977684,27827420,27773819,27773793,27768874,27694619,27427384,27405460,27399778,27373334,27322732,27277787,27264184,27097374,26980768,26765540,26625197,26584049,26430909,26385482,26336824,26297932,26277624,26187992,26083937,26046368,25893307,25891850,25862789,25801034,25736055,25659033,25652403,25557546,25542235,25489943,25319828,25176410,25168188,25135477,25071006,25070891,25066130,24966277,24794434,24794430,24787670,24708616,24658369,24623813,24556218,24512567,24451376,24278431,24036990,24036544,24005329,23993743,23965832,23897704,23852546,23633493,23388460,23357080,23318456,23303816,23063585,22987153,22872141,22855611,22829014,22828868,22705371,22484854,22258451,21995812,21919919,21912593,21865299,21775430,21719678,21697891,21520247,21464321,21355096,21314979,21229326,21203397,20967207,20805509,20676667,20671156,20603073,20603016,20603015,20556575,20538911,20519958,20507282,20496165,20450923,20363922,20339950,20301753,20301575,20040763,19995904,19861535,19748364,19729998,19704162,19671671,19609304,19561358,19536649,19504183,19466639,19465922,19423727,19237606,19129235,19047177,19011769,18931676,18672388,18482162,18475298,18469862,18263878,18212739,18082604,18029388,17898070,17643815,17460694,17436244,17333336,17308347,17304220,16943440,16889989,16679306,16513431,16474167,16127171,16116422,15849361,15694335,15671039,15661754,15650050,15502827,15454491,15377654,15314022,15257300,15199141,15115758,14988723,14667412,14517836,14499622,12973351,12887909,12874027,12649160,12447395,12389351,12239151,12093742,12086603,12042798,11751423,11733219,11239454,11239453,10762542,7581463,
2,3043,HBB,Homo sapiens,1000,--->,29157167,29127676,28800727,28603845,28595636,28475449,28399542,28385923,28366026,28066926,28003571,27828729,27739611,27301940,27263053,27105433,26997009,26995402,26890443,26754300,26554738,26524961,26445879,26375765,26372288,26292035,26214904,26182728,26097845,26042536,25976463,25976460,25856402,25849334,25712976,25681747,25617386,25572187,25572186,25572184,25572182,25523871,25469539,25412720,25405919,25370867,25347256,25271992,25268796,25238043,25222044,25222042,25188417,25183384,25155936,25155404,25123009,24857170,24802353,24795058,24599423,24471820,24401016,24182909,24120603,24080465,24074398,24074341,23952145,23925429,23915319,23889802,23826747,23683733,23600595,23586372,23577918,23470150,23457306,23437895,23425204,23398055,23361909,23281611,23263863,23235792,23215760,23101664,23089702,23085440,22943051,22898041,22895189,22862814,22738610,22734587,22734501,22672614,22654577,22563936,22524255,22324317,22273838,22260316,22217259,22183073,22164220,22117603,22075726,22036762,22028795,21978377,21881051,21801233,21797703,21797702,21797700,21757944,21523319,21333566,21250885,21232998,21194265,21194254,21129264,21086180,21075288,21075281,21075280,21068433,21034280,20943106,20938172,20830473,20798489,20642332,20628988,20598923,20557680,20552021,20524821,20406103,20395516,20353593,20353347,20336466,20301608,20301599,20301551,20231425,20230396,20193381,20181291,20113296,20113295,20099768,20036801,19958201,19958198,19958196,19958187,19958186,19958185,19958184,19954365,19843387,19618018,19609526,19556751,19488752,19373586,19373584,19359777,19346882,19320245,19290524,19269866,19254853,19215610,19205978,19205976,19205975,19205970,19149873,19127788,19122960,19066892,19055866,18974585,18951049,18932071,18928603,18772456,18759082,18752444,18728021,18694524,18667698,18654889,18603555,18498386,18473248,18473247,18473240,18465053,18458302,18414926,18392622,18392554,18391696,18381244,18339318,18294253,18291005,18257074,18245381,18235968,18096416,18081706,18080800,18071703,18026953,17961316,17925082,17920577,17918249,17894837,17724704,17688704,17654503,17654072,17654071,17637845,17612748,17565724,17519411,17516066,17508724,17486497,17486493,17445142,17394396,17339197,17301974,17160997,17133428,17096035,17095853,16956833,16898315,16798637,16637741,16537808,16470532,16466947,16356170,16254903,16156939,16156863,16132905,16103715,15921164,15885239,15858131,15795925,15795541,15793780,15767753,15727248,15713129,15692663,15609277,15599663,15591902,15555579,15538648,15528150,15482674,15481897,15481886,15481884,15476181,15327529,15315795,15307413,15256071,15153712,15108284,15073633,14738432,14722738,14649318,14649317,14642006,14587041,14555305,14529320,12955718,12865230,12846902,12709368,12603091,12581188,12581187,12454462,12394345,12217699,12144064,12144057,11999355,11965279,11939519,11939518,11939513,11939512,11939511,11939510,11939508,11920200,11909945,11877258,11869935,11860449,11857746,11843884,11843288,11833853,11812133,11741197,11582643,11570721,11480785,11300351,11300346,11300344,11186256,11132233,11132230,11111119,11043018,10791557,10233364,8718696,8602627,8330974,7693620,7338469,7238856,7173395,7162987,7151176,6985481,6985475,6895866,6714226,6687721,6683087,6652684,6629824,6526653,6457059,6327288,6297279,6292840,6280057,6272205,6270663,6264391,6210198,6184621,6165992,6086605,4852224,4639022,4129558,4123689,3838976,3384710,3382401,2649166,2599880,2578620,2578619,2513289,2399911,2101840,1917539,1917537,1787097,1517102,1301199,1247583,1019344,893142,873928,88735,68958,
3,2539,G6PD,Homo sapiens,291.88678326393,--->,30077011,30045279,29240263,29169341,28768839,28749773,28591790,28067620,28059001,28028996,27941691,27914961,27880809,27495838,27213370,27064064,27029726,26840990,26829728,26827633,26823837,26139767,26004559,25536053,25407525,25261933,25261071,25246627,25201310,25189226,25169987,25015414,24958328,24853873,24805191,24636884,24615128,24586352,24460025,24223971,24134566,23569738,23389243,23275194,23146719,23065279,22963789,22958163,22906837,22906047,22770933,22768742,22552160,22364808,22307442,22165289,22139979,22117603,21549219,21507207,21507164,21397531,21376267,21376116,21302115,21205543,21125776,20949590,20713184,20684792,20621077,20582980,20528626,20520804,20507315,20236109,20200584,20118060,20113600,20007901,19941843,19640310,19594365,19589177,19323016,19224086,19219640,18985093,18677765,18494377,18493020,18458302,18376107,18226470,18215251,18173836,18164966,18086567,18056001,18043863,17959407,17877203,17660836,17653668,17637841,17611006,17587269,17524386,17499234,17361089,17077204,17018380,17007653,16944148,16927025,16792831,16637741,16607506,16569302,16532971,16461316,16356170,16331553,16272653,16155737,16143877,16137669,16136268,16088936,16059744,15957246,15914531,15906719,15906717,15748456,15727905,15718915,15622766,15598086,15558953,15506519,15476167,15330559,15315792,15307413,15282679,15223006,14757426,14757424,14614139,12972027,12737943,12737938,12696079,12680285,12588050,12524354,12497642,12380870,12130518,12027950,11920200,11877026,11857737,11852882,11499668,11112389,11042039,11024211,10745013,10698963,10627140,9233561,8826878,8533762,8490627,8364584,8193373,7959695,7858267,7825590,5643703,3393536,3012556,2912069,2836867,2420826,1945893,1611091,1536798,1303182,1303180,743300,
4,79728,PALB2,Homo sapiens,284.20889393555,--->,28858227,28825143,28796317,28791855,28779002,28673974,28418444,28319063,28279176,28240985,28194609,28158555,28024868,27757719,27648926,27631815,27624329,27595995,27573125,27490902,27469594,27464310,27328445,27277787,27113759,27106063,26990772,26981788,26833090,26649820,26645143,26640152,26577449,26564480,26526077,26489409,26411315,26283626,26269593,26219241,25959805,25833210,25794774,25666743,25652403,25636233,25542327,25529982,25356972,25328949,25263539,25113031,25099575,25016020,24998779,24949998,24870022,24591564,24556926,24485656,24460267,24415441,24285729,24153426,24141787,24136930,24085845,24061862,23977390,23935836,23846919,23824750,23787919,23758548,23657012,23585894,23561644,23471749,23448497,23341105,23302520,23110154,23038782,22692731,22505525,22331464,22310028,22241545,22194698,22193777,22052327,21989927,21932393,21637299,21618343,21614589,21415078,21409391,21365267,21356067,21285249,21182766,21165770,21153565,21113654,20927582,20872766,20871616,20871615,20852946,20722467,20589654,20582465,20518497,20412113,20332121,20301753,20301575,20213081,20180015,20122277,20091115,20003494,19921424,19863560,19763884,19763819,19748364,19609323,19584259,19553677,19536649,19504183,19423707,19383810,19369211,19333784,19308021,19268590,19264984,19011769,18794107,18637200,18628482,18557994,18501021,18446436,18302019,18288683,18281473,18053174,17420451,17287723,17200672,17200671,17200668,16793542,
5,2175,FANCA,Homo sapiens,281.84371153248,--->,29621589,28864460,28440412,28215707,27986371,27867017,27449087,27398742,27398318,27121516,26841305,26625197,26584049,26366677,26269593,25863087,25751062,25243787,25132264,25108529,25015289,24910428,24704046,24486548,24469828,24451376,24356203,24349332,24046015,24045675,23898106,23806870,23303816,23067021,23021409,22705371,22653977,22396592,22343915,22266823,22194614,21975120,21273304,21240188,21236561,21109493,20937699,20864535,20518497,20496165,20450923,20347429,20347428,20301753,20301575,20064461,19995904,19779646,19491337,19321451,19237606,19109555,19015634,19012493,18550849,18457264,18285517,18224251,18212739,18174376,17671210,17396147,17289582,17082180,16946016,16889989,16720839,16621732,16474167,16116434,16116422,15917947,15860134,15790592,15591268,15502827,15367677,15299030,15299017,15262960,15256425,15192709,15138265,15082718,15059067,14749703,14697762,14630800,14499622,12973351,12955722,12724401,12692539,12649160,12637330,12571280,12444097,12354784,12239156,12210728,12093742,12031647,11855836,11750104,11739169,11726552,11438206,11401546,11344308,11297559,11181053,11167740,11161829,11157805,11091222,11063725,11050007,10961856,10936108,10936049,10807541,10652215,10627486,10600472,10567393,10551855,10521298,10468606,10373536,10210316,10094191,9929978,9789045,9742112,9721219,9711872,9399890,9398857,9382107,9371798,9169126,8896564,8896563,8755924,7581462,
6,2176,FANCC,Homo sapiens,231.64437312694,--->,29901137,28215707,27986371,26842001,26778106,26466335,26277624,25545896,24699063,24676280,24469828,24451376,24418621,24046015,23303816,23028338,22705371,22653977,22343915,22266823,21861228,21850767,21697891,21670957,21543111,20869034,20864535,20538911,20518497,20509860,20496165,20347428,20301753,20301575,19536649,19321451,19237606,19102630,18990233,18607065,18550849,18264947,17977515,17671210,17490643,17396147,17289582,17082180,16889989,16720839,16513431,16429406,16127171,16116422,15964625,15726604,15695377,15616572,15502827,15327776,15299030,15299017,15262960,15256425,15082718,15077170,14625294,14499622,12973351,12763929,12724401,12692539,12649160,12444097,12397061,12239156,12210728,12093742,11986317,11876000,11751423,11750104,11520787,11500375,11438206,11433346,11427142,11401546,11297559,11167740,11157805,11063725,10961856,10848598,10627486,10572087,10551855,10431244,10373536,10210316,9789045,9787138,9742112,9596688,9454773,9398857,9242535,8844212,8829660,8639804,8613549,8499901,8490620,8348157,8128956,8103176,8081385,8058745,7518843,7517562,7492758,1641028,1574115,1303234,
7,3040,HBA2,Homo sapiens,203.3243774731,--->,28503568,28395547,28381876,28342932,27173219,27105433,26930363,26683994,26377141,26329872,26316481,26252098,25858298,25834820,25648458,25500521,25476779,25238043,25222045,25218786,25156257,25065854,25042611,24979558,24857170,24826793,24471655,24351118,24100324,24081251,24074341,23797957,23614625,23590659,23517369,23402770,23390935,23368878,23356414,23181747,23138098,23094635,22943743,22924376,22563848,22391447,22374170,22183073,22038702,21967524,21821711,21797701,21797699,21453942,21222374,21077767,20854119,20691621,20682466,20642333,20639625,20580289,20301608,20054848,20036801,19958200,19958194,19912309,19843387,19794088,19205971,19048483,18768527,18591626,18026953,17920577,17589844,17587614,17512924,17486499,16798639,16103716,15813858,15768558,15658192,15481895,15481894,15481883,15365991,14649319,12779276,12730694,12673836,12659864,12603095,12603094,12603093,11836160,11791875,11791870,11570724,11410421,11186269,11154980,10910890,10722113,9886305,9629496,9175734,8943885,8756078,8195005,8193381,7558871,7402334,7070526,6683087,6646217,6490612,5794113,5639009,4944483,4422784,4212045,4135409,3620699,3597771,2752146,2649166,2606724,2384313,2372512,2265255,2079431,1975428,1726096,1581238,1062801,909779,478977,
8,57817,HAMP,Homo sapiens,198.39960060793,--->,29443922,29404719,29227972,28514781,28501597,28442512,28438835,28342014,28302014,28073521,27483343,27416847,27402475,27282576,27171136,27051019,26981017,26932797,26886082,26866603,26515063,26460251,26252205,26212583,26118202,25976966,25923089,25894587,25858146,25816754,25745821,25742771,25633564,25598191,25519750,25501198,25465232,25380934,25222239,25193892,25052873,24988613,24954786,24894955,24599423,24596418,24589273,24520384,24387766,24356769,24339866,24319154,24236640,24204002,24157792,24014495,23905873,23798368,23760782,23700338,23656728,23647063,23531037,23460869,23438894,23380741,23379486,23375327,23335357,23314535,23300182,23179904,23154866,23088733,23065513,23065507,22932892,22844726,22815544,22689680,22611157,22609894,22249207,22248501,22228627,22227182,21886780,21873547,21535154,21518494,21346250,21333642,21285884,21150441,21143959,21143009,21075282,20800515,20679527,20620527,20526394,20502037,20299375,20191031,20026331,20019408,19924283,19907144,19816411,19740974,19734422,19715836,19681654,19679815,19652026,19541813,19483160,19414861,19099655,19093740,19032104,18758412,18676162,18603562,18556388,18544472,18495462,18421430,18322945,18278547,18073346,18023212,17951471,17721544,17613866,17559363,17488680,16952548,16946298,16929540,16769583,16769573,16460831,15933050,15725899,15671438,15514116,15124018,15124013,12663437,12433676,12393428,
9,3039,HBA1,Homo sapiens,189.80619018045,--->,28356267,27105433,27060306,26995402,26824843,26531168,26377141,26316481,25976463,25863092,25342395,25284125,25247841,25238043,25222045,25156257,25123009,24826793,24795058,24763232,24627726,24530052,24518549,24395608,24168396,24136020,24081251,24074341,24055728,24018802,23896219,23777413,23590659,23538348,23402770,23289742,23138098,22924376,22658796,22531344,22374170,22324317,22183073,21797699,21453942,21075281,20854119,20682466,20598923,20353346,20301608,20190015,19843387,19651813,19492149,19404566,19390853,19371220,19359777,19215610,18932071,18932070,18772456,18654888,18582194,18458302,18215251,18166800,17724704,17626702,17512924,17394396,17132905,17129226,17040989,16898315,16760505,16728641,16545695,16540409,16466950,16370488,16042697,15941417,15921165,15921163,15768555,15365991,15182057,15008263,15008259,14576901,14508795,12673836,12667291,11939517,11877072,11833853,11791872,11570726,11410421,11402454,11304851,11157797,10569720,10206681,9322075,8195005,8195004,7786798,7713747,7470621,7448866,7448125,7402334,7389895,7338471,7275668,7238857,6946451,6882779,6814490,6805217,6683087,6082248,5780195,5675638,5639009,5460202,5453914,5356548,5033650,4961849,4743350,4646552,4600474,4429803,4212045,4135409,3937825,3654264,3623974,3384694,3236367,2833478,2831226,2752146,2649166,2606724,2599879,2079430,1975428,1686260,1486044,1225585,1191675,1182166,1174563,949043,902765,701083,508945,478977,108887,31339,
10,2189,FANCG,Homo sapiens,176.04055777148,--->,28440438,28215707,28024295,27986371,27608133,27449087,25703136,25477267,25132264,24910428,24451376,24300640,23303816,23067021,22705371,22653977,22343915,22266823,21975120,21750350,20603015,20518497,20518486,20496165,20450923,20347429,20347428,20301753,20301575,19995904,19536649,19321451,19237606,19109555,19102630,18550849,18212739,18174376,17671210,17396147,17289582,17082180,17060495,17010390,16889989,16720839,16621732,16474167,16116422,15657175,15502827,15367677,15319283,15299030,15299017,15262960,15256425,15192709,15138265,15082718,15059067,14697762,14499622,12973351,12915460,12861027,12724401,12692539,12649160,12552564,12444097,12432219,12239156,12210728,12093742,11918676,11756225,11750104,11739169,11438206,11401546,11297559,11181053,11167740,11161829,11157805,11093276,11063725,11050007,10961856,10807541,10652215,10627486,10567393,10468606,10373536,9806548,9382107,9256465,
